0,1,2,3,4,5,6,7,8,9,10
12584,702,13513,5761,20897,17479,17328,22309,22676,709,6362
22271,6925,18079,3342,22154,15528,15787,11814,15875,13258,15939
14933,7115,17972,15109,2397,12264,664,19813,10051,2890,523
5561,10785,22837,3748,3398,1237,9623,12957,873,5459,4859
11639,13108,15165,17523,2369,4444,12243,17037,20865,2342,12565
3358,9930,3745,14594,9738,14156,15620,21674,7780,887,14603
6721,19919,16144,12272,22015,9189,12321,6224,18240,20769,10193
12229,9991,3495,17977,9201,12068,11920,21545,22014,15292,13917
14812,19768,10242,12237,9288,17186,2502,12684,21783,1440,16782
15568,21512,4978,6741,14572,16108,12670,19147,16906,7639,11364
18570,138,21408,6266,18977,18683,17793,9135,13555,1971,3129
438,9139,10241,7746,11633,11011,22621,10985,16063,2869,22546
12430,8100,6878,10234,11261,6577,19064,14648,6065,7980,17952
19743,4272,8335,6222,8252,18345,5452,14001,21780,8052,15069
19836,15815,22,3122,7263,9027,8693,6536,17875,7932,10099
1174,22928,8325,1291,19028,21715,14680,1088,4500,12591,6215
10481,15798,16452,2293,8181,8362,7472,5630,8272,5166,16311
19320,20705,14828,19860,7380,16266,7618,9129,10920,22711,21187
9128,2626,961,5485,22971,12285,9473,19141,2160,13794,19270
186,17218,1376,117,1339,22531,8801,19025,22241,6679,7598
5508,21678,22427,20767,19221,22776,10911,7261,12147,22431,5114
18696,22164,7324,23148,22178,7061,1347,3502,3457,10685,11091
14224,15805,18141,4708,5290,20974,12722,17463,8188,12017,12572
12099,8375,12590,11546,4834,15985,1428,3293,23207,492,16579
20538,21350,12980,23139,8768,19142,8015,799,1773,13127,23005
20603,12046,21501,13219,14441,3038,14172,10142,15072,21909,2141
8064,4588,47,8094,2909,13215,17799,8967,15053,22640,15030
8433,8709,8286,4548,13467,8923,925,4010,20368,15861,4362
14289,9682,15784,14615,5210,15733,6992,10287,6514,11356,315
13480,5398,3499,7198,19455,6662,18127,10793,5763,22066,8956
5508,21678,22431,20767,22427,19221,11890,12147,16854,14024,22776
8181,10481,16311,16452,7221,22187,8227,7472,2293,19672,5630
10636,21468,12918,3635,8168,1760,770,2368,4849,17279,17562
66,21245,715,14552,13283,6836,11476,7000,2832,11447,1772
12799,20086,6756,15179,7479,14618,22285,3736,10107,16342,14973
4213,22558,17235,22518,20611,8563,13319,7702,3106,19158,3923
6192,5552,1431,7525,1651,2568,22732,17805,7056,19125,9656
2019,17096,19272,21565,21758,7598,6679,16088,15623,18638,16679
3694,12210,2653,17009,11672,15619,7126,5874,10067,19885,8478
19836,6107,20924,10108,15289,6536,2724,3122,22,18527,8693
2670,6557,14160,16112,11597,1171,21583,8328,10824,18735,10199
1089,12071,21544,12135,4586,15743,13080,10869,3253,5636,22045
6825,2656,2184,10330,5613,7886,12763,13472,1284,11648,18312
971,12737,11283,21691,16062,3210,8949,699,12169,4303,18878
5908,667,3463,12728,7725,52,4560,12224,5403,4147,20132
11177,15134,20398,18124,22892,14827,20334,11367,23086,21967,11162
12576,19455,19325,5763,22066,14092,10522,3499,22486,9438,7198
4398,22114,15838,1098,14675,20744,2280,18399,17696,16510,11467
19018,3416,8939,8351,14425,2332,2722,13512,21845,2131,8690
11318,17082,13373,20907,16459,22514,9136,443,7555,15887,2460
15893,3543,4482,1677,5059,657,12,18083,4349,2960,6178
3197,22895,16261,13602,14099,18738,6949,9181,7704,232,7117
5908,3463,2918,4560,5403,7725,226,20759,12299,667,20132
18,8723,101,17624,19167,20366,19255,3630,14272,12346,4991
2789,15608,113,19594,7539,16537,15820,11744,23145,13560,8608
15463,17333,696,6372,1114,16461,10750,13155,21644,20909,8581
6577,10297,12430,21764,6065,22393,20330,17347,6878,8000,20141
339,4206,20549,8509,21897,6057,2431,8349,2697,2075,17438
8973,4719,1737,3149,14601,1691,8502,7447,7694,22441,10428
3900,3868,1593,5475,1040,6897,12279,1700,2885,21052,17516
16006,23179,22923,15037,11889,20829,16362,21458,11840,15010,22217
5844,4968,9337,7892,14741,9774,7556,10718,10038,1558,2210
8414,23027,4633,19410,21982,6734,8838,14481,1140,10720,9952
21780,4272,6222,8252,15069,8335,2799,3761,13479,17264,18345
22281,14917,20046,19421,12579,14261,3274,9646,5032,16553,9989
16225,6141,17770,7601,16163,8414,17966,9952,22051,10720,5858
21555,7075,12354,20703,17289,5095,22001,8413,18467,10004,11710
576,20521,12571,17277,12631,2542,15399,16634,17937,10003,8716
11530,4457,1993,1117,22304,4356,21343,15258,18412,11332,9993
4482,3543,1677,15893,657,5059,20043,21127,21835,18083,17613
9857,14632,16889,22578,20589,2749,662,10430,2156,17679,9872
15784,10287,11356,9682,6525,15733,6992,10160,14615,6514,5210
2465,13824,11862,3019,17159,20530,11503,8774,7486,6123,19087
5912,14764,4106,12653,4579,6526,5083,7368,20059,4940,8063
1318,11872,3484,15475,8115,19970,4857,10519,4475,15727,16835
12345,7518,729,7898,2052,15188,14737,9948,13084,13897,22712
17220,20584,11356,15733,6525,9682,15784,5210,10160,6514,10287
10468,5483,22430,13928,11518,18685,15180,3178,22463,7410,15268
5908,3463,5403,4147,7725,4560,2918,20132,17550,7433,20532
5290,17463,12572,6585,12017,4708,12722,18141,16193,3622,8188
2087,13810,8942,2381,9147,8050,2673,5318,5611,1310,11544
500,21400,3632,4665,13137,22994,15793,3723,15819,4871,6755
11937,11884,1377,3031,2657,13045,4008,3830,19844,12447,13055
4028,17977,3495,12541,21545,13917,3093,18736,9201,22435,18911
3935,16330,4776,13522,20658,18307,6007,19096,160,4074,7722
6173,23018,7802,7611,21050,1392,955,11167,2441,7662,3135
16930,6252,7865,14512,6437,5003,19109,15645,9997,8473,20244
5992,18078,20089,4345,9980,7129,7900,7462,20263,10795,10968
9749,5908,5403,3463,14856,52,17550,7725,4147,20532,20132
339,12859,2431,2075,4206,20549,8349,17438,8509,14569,6057
1160,10509,16511,5867,10712,19933,3990,12732,18766,16624,7806
3868,5475,6897,1700,1040,12279,1593,4486,21052,12094,12952
16987,9636,19980,12943,17578,19827,11848,270,17448,14192,19790
4757,4595,430,16577,19218,11764,570,6025,6674,4275,22086
1322,7135,13893,5859,21981,14951,19137,2915,19697,12394,7415
10542,5170,10650,17140,15312,12386,6744,14553,18443,7778,15525
18865,12619,8002,10425,19852,3901,18105,1060,5015,18221,10438
18153,6025,22086,15276,1915,19079,4329,1151,17172,1357,14535
1325,20645,10436,15441,3909,3127,18545,8876,15663,12478,3460
2339,16046,11702,18019,4371,3285,11955,21457,17765,5850,14095
19442,16703,3909,3460,21914,14343,1325,2621,1442,19814,19233
6350,8343,20533,11789,12016,11048,20,19364,3611,1871,8677
19070,12517,4012,16967,16123,6552,8298,6543,11924,6315,7593
10724,21993,19533,20430,9324,19108,8453,14443,7807,17366,4728
22856,10344,10566,14669,21883,6833,14777,21253,407,8132,291
6334,16844,23019,15676,4249,12593,2113,10471,18191,22820,8700
14215,6239,4914,19003,17177,12747,4670,2118,20838,5384,17924
13360,8156,18927,18480,17013,7189,9543,14395,4614,234,1341
1137,11069,22183,5006,18871,14346,16274,12610,21027,18176,17356
12843,21544,21108,10869,13080,12071,4586,15743,1089,9976,12135
3823,8651,1148,13149,19734,16856,658,11233,922,7521,8678
4120,22983,6489,17814,7754,6811,4073,22885,14082,19544,4224
11850,2921,5998,15206,13908,10567,4727,17575,12014,8141,5164
9477,6500,17217,15514,9441,18661,864,2634,3261,20587,9113
21318,3496,16657,6512,9841,2371,9511,20139,18510,19207,13961
14298,2199,20623,18551,15736,432,924,19070,12705,1209,7463
8168,9742,550,21468,2368,12244,1406,17434,1760,17562,16603
18596,16629,13800,9384,16620,4100,12293,11055,2417,11771,156
22704,6025,19079,6674,5008,11764,1151,13481,17172,12063,11561
12528,19346,8178,1868,3503,13251,21717,18265,3192,2839,22335
2653,17009,15619,10067,19885,9495,12210,18093,3694,7126,20332
19165,16056,13142,13150,18435,10807,16098,20954,6254,9696,6375
16702,12733,19643,3855,15340,20831,4284,21145,6648,21667,1190
8286,8709,8923,8433,13467,12829,14056,925,20368,4010,7151
6577,12430,22393,6065,21764,4,7512,20944,6878,401,8145
20089,5992,18337,18336,12889,7900,21522,1891,4345,9980,11113
13062,22312,7755,8369,12405,12119,6480,21886,21547,9808,11270
18205,22917,8651,3823,13149,658,13305,1148,922,11233,23084
17653,559,12733,4284,22675,20386,3855,19180,21145,19643,15432
3719,7234,3490,15371,8708,19689,7466,20275,18469,1591,5489
11150,8785,20237,2825,6516,23038,3922,12504,17489,5703,10256
16545,14321,19632,11135,831,22637,4648,19745,21589,19324,15519
13878,9619,7803,19332,18529,10662,8706,2306,14474,21995,68
14761,17558,7860,19131,17905,9280,5851,15807,2408,10632,7449
8600,8820,8180,13933,2611,15359,4192,11935,18404,9530,10541
18778,3818,5680,9066,10358,8980,22419,8519,129,12624,22785
21473,19048,21140,2275,11044,61,14251,4022,21159,20475,2283
1832,2186,10780,12015,17025,17102,12222,15984,7232,7670,10248
14974,22447,1534,18216,2035,388,1172,11353,18703,7489,9628
22867,17082,9505,11318,5784,13373,12107,443,7555,23028,11322
14321,16545,22587,3896,22400,22655,831,16589,19632,7046,1353
11342,17448,17578,19980,3860,9636,484,1181,14745,270,20082
2131,3416,5669,6623,8939,2332,19018,10886,9406,8351,12850
18606,22242,15073,12665,13098,18989,1265,22745,22488,13650,1382
16935,10418,18065,6039,15330,5648,19116,16263,20056,3180,2757
7621,1571,22487,8929,14680,22928,1291,21715,4717,20527,1088
6876,2605,18876,22777,17132,16290,16092,9974,19807,12759,4710
5780,2641,15584,21848,16753,9822,13851,21660,5901,21931,15110
15039,2106,6330,5547,22333,17943,8929,1350,4717,20302,21715
22557,972,8414,23027,10720,1140,9952,14201,19441,19410,4353
3868,6897,19377,5475,1593,1700,12279,1040,12094,4486,11274
9818,9225,22097,17219,5267,13117,8266,14631,1184,13927,20986
15024,19348,7019,20977,13805,17310,8104,17979,21529,14136,9226
12500,21101,2936,9194,2844,16985,17514,6099,6556,4467,19360
6963,14245,18074,6007,13522,9955,17100,16330,4776,21598,2212
5561,22837,3748,10785,9623,1237,873,5459,4780,22656,9258
6438,8172,6267,3122,19836,1294,8693,15815,23203,18930,18494
15736,18452,19416,4539,4012,6552,7593,12517,16967,12705,16123
5055,21433,10157,19659,1028,11032,18174,15625,18829,4918,6930
10911,5508,20767,5049,21678,22427,13705,1827,18822,1241,5114
19439,7953,13241,4549,11426,8604,22542,14096,5489,22110,22417
16621,7012,14423,942,2937,16796,3953,7328,18786,23223,21632
4047,1456,16674,11397,14941,2310,5732,19952,1937,21679,19145
4423,349,10663,13287,18687,7661,185,16364,8340,5726,17263
8747,15625,1858,10157,18829,13282,183,11362,5055,1710,4918
17463,12572,12017,5290,4708,18141,12722,16193,8188,3622,9854
21911,14774,20685,11346,9471,871,9115,20994,19769,19759,10683
10607,12481,7251,9534,18432,8742,3087,20068,17433,6594,516
2437,19998,19647,3887,15248,12019,13682,7207,8829,15558,18610
7132,6543,4812,19315,21988,14434,2071,14298,18136,15841,19070
4918,19472,183,15467,22976,15625,18118,10157,2707,11362,11861
1456,15975,15173,16124,21679,4047,19952,2737,22560,15465,16674
4927,12298,21763,22155,15960,14102,15606,13349,4650,9415,11707
15829,4683,8929,21715,10709,2596,20527,11858,22333,4500,8144
17977,12541,11081,4977,13917,21545,12727,17548,16876,3495,22014
4562,21980,9209,17198,9863,21455,2418,9633,10453,4479,9422
13340,9565,19005,21412,8237,23033,3753,881,16974,19457,13218
9874,21299,15337,18862,2819,18392,18257,6830,1990,19124,9925
20538,21350,12826,13127,19142,10343,23139,8768,8885,20327,8015
1972,11477,21928,17647,5742,14609,14600,20872,21636,18066,14348
6078,691,2804,3308,5968,13034,11875,12280,14169,12472,2540
14872,21941,7851,3903,3783,22911,542,14171,20560,10930,22756
13065,8264,6142,22066,10793,12576,5763,16925,7198,5973,5177
5146,9343,21383,2888,21916,1794,6997,18317,10541,2415,9981
4562,9863,2418,21980,7111,21455,9209,17198,2459,9422,23072
8829,12019,15558,15248,19998,148,3887,22156,11083,21641,9191
17827,15580,8036,4442,10376,22022,1875,391,338,1429,4867
15867,13575,22407,19966,8028,3157,21019,7122,20243,14770,4063
10481,8181,9792,21604,5630,16311,16452,2293,5166,11582,6591
2335,3504,1758,1355,15155,17404,614,18286,8425,2755,2813
14492,14420,16804,937,3447,22617,19650,19190,2858,843,13700
14420,3447,19650,3932,16804,937,8269,13700,2473,14275,843
10723,11695,9901,12209,7253,19478,1999,9684,11757,16711,3322
12958,15815,6438,18409,17151,4984,18930,23197,18527,8693,6267
17669,9605,8782,15247,9251,8680,18372,21471,1869,12566,21782
3665,20833,7178,12527,1483,12549,8525,3876,10478,9718,1655
14001,4864,6222,15069,17775,8335,17557,21780,5452,8252,20049
9029,12382,21225,20845,5801,18655,21822,1189,13229,18792,18300
17558,10632,169,14761,7860,15807,345,17905,19131,9280,14147
16508,16500,17683,4092,8060,227,13657,6385,14050,6331,19941
10190,9086,15093,22396,4260,20372,22168,6793,8772,7203,11225
3416,19018,8939,2722,6452,5669,8351,2332,8690,726,10159
1013,14708,4751,22685,13876,13398,19528,2977,13785,20509,7808
1428,10218,16809,11546,4834,3801,23207,5593,3293,840,15096
15887,13373,11318,443,7555,16459,11322,1470,20907,3078,16448
6577,21764,6065,22393,12430,7512,7719,2097,17347,10297,4876
650,16759,5872,8813,2241,572,23079,9779,17954,2787,11094
19998,8829,10109,15558,148,12019,12987,15248,14518,11083,21700
12353,9225,17219,20986,8266,20919,4151,9818,14631,1184,2868
8677,13068,12706,3082,13355,19242,11433,6455,2479,1811,20194
20704,9559,18050,11507,18771,9763,12429,21706,22765,13713,22078
15193,18120,103,17312,20638,17560,5862,17682,18123,14178,16822
5356,6526,5912,15427,963,8063,4106,525,12653,4579,8386
16804,937,843,3447,19650,3932,14420,6225,2858,6518,2473
655,21488,5602,9131,11827,17503,19208,16285,88,17378,14414
20064,6939,3144,13796,9572,8167,5776,17655,20501,13904,2664
15370,8341,14382,9663,19143,6400,1363,6399,2740,21165,1134
14723,18525,15213,9780,1304,1669,15331,210,18955,15532,10834
1266,12004,21704,15389,2261,21120,5260,22024,18619,4546,2265
1350,8929,5168,8081,22928,9807,19028,22333,20527,1496,8099
11354,7349,10760,11604,10252,2996,9973,17640,20195,17430,22548
13330,9402,22098,11458,18130,7197,12961,19923,18381,9423,11181
3977,15286,19423,7268,1678,503,2068,17609,2761,3978,14266
22912,4015,14651,17025,1707,21048,22941,11918,14369,19034,23001
13060,6786,4314,2683,15729,3227,3083,3292,12764,705,2924
8725,6679,21565,14489,20963,19093,10979,15872,7598,22498,16992
10284,2340,5654,4338,4178,11837,21841,12690,8504,10784,6692
9972,10363,6806,21936,18172,4714,17078,4136,273,18968,12088
7412,16538,21801,20338,19811,21585,4449,800,17898,10136,3156
6635,3665,12549,12997,20833,1483,12527,9718,22113,14011,1655
9901,11695,16711,12209,7253,11757,10723,9684,13192,3682,3322
3823,8651,12204,11233,12707,13100,13305,6776,1148,16856,20047
6078,2804,5968,691,3308,8945,12472,5886,11875,7595,2540
18072,15936,6052,9144,8948,18991,8450,2904,3052,6671,811
6181,576,21870,17937,2434,19963,17277,12571,16068,20521,12869
146,14940,18841,3342,22154,18342,5287,19278,1686,13728,15528
1256,18189,15466,1781,17272,10308,21115,3895,8646,1960,4929
19165,10807,7869,16098,13150,12923,18435,13142,20629,13503,8530
13042,21569,11427,16307,1940,4238,2581,17806,20347,16704,21344
11698,12706,3082,17595,7938,13355,11433,2547,21323,18597,3165
11427,2581,16307,6149,3654,1940,21344,20347,8113,17806,4238
16844,23019,15676,6334,4249,12907,18191,12292,21640,2113,15925
17938,13872,17328,702,8814,17479,22309,3704,14314,3486,6362
2657,20857,11937,19844,12447,4300,1377,4008,13055,9264,3075
4659,16900,8605,1151,18008,6674,6025,22086,11561,5786,570
12474,2402,1569,19411,15344,23206,19668,11607,3822,3773,2084
7493,11557,22963,2723,13795,18747,15501,23145,15820,9820,947
21911,14774,1320,11346,1860,7888,9149,9577,871,9115,10683
8715,20988,2742,22848,18636,18604,12435,11911,15482,9508,16887
18652,20764,19547,12758,20298,3470,23062,14045,19181,13408,21274
17937,3492,19367,19121,16292,21031,576,12571,11056,20521,1880
21520,7354,11527,20128,8160,17720,17611,22219,20717,9113,15724
5678,14628,3173,6899,6481,20233,17361,2975,1625,6501,11266
13045,11937,2657,11884,19844,1377,20857,4008,3075,791,4300
11685,14836,10601,1686,3040,17576,22154,8784,3342,5287,11601
20998,12862,16006,16362,23179,15037,22923,20829,15010,10289,22224
19276,9455,10132,13394,9785,10878,21573,1776,20203,21558,19729
10008,3902,8112,17238,11120,21787,1282,4182,1033,14876,10239
13026,6509,2683,12764,705,3227,17068,16269,9625,3083,15729
5160,20638,8778,18120,17682,15193,14178,15634,11657,103,1633
7755,12928,22312,8369,12405,16417,21886,11270,6480,21547,2602
11100,9706,16876,16813,14285,17918,12652,3762,7313,22681,13820
12019,19998,8829,3888,20797,15558,22156,7207,20568,148,9191
12984,8264,10415,21006,741,10793,16925,9438,16005,9359,18127
7965,19062,12635,6551,13096,4327,19713,725,2578,11059,16241
13437,1075,14215,12747,2118,5505,13413,4229,6239,7037,13534
12706,421,3082,2479,6926,13355,11433,1416,20883,17595,4177
19034,20859,17025,13561,945,1707,21405,14651,10780,15951,21048
9663,6399,18825,6400,15148,748,1363,2740,4134,16394,20594
3934,14628,6481,2975,8544,20625,6501,17112,14081,17743,3173
1868,12528,8178,3503,2839,21717,19346,13251,10581,3192,3987
1918,17436,20718,9007,815,19621,19094,19503,14711,15060,6770
15559,4822,16194,22539,15775,17510,4002,13490,22397,20707,1980
17129,21975,576,10003,8716,17937,12571,20521,21870,16292,15399
8270,501,21726,412,16526,14306,7580,18039,22177,15914,14871
11306,17508,17509,326,1550,17360,2311,10314,19874,2307,6925
23018,21050,11167,2040,19429,7802,5884,3135,16535,2441,955
11597,10824,21583,10199,8989,1171,16112,20396,8328,1624,20145
12843,21544,10869,4586,12071,1089,5636,9976,12135,15743,22045
12591,9574,21715,4500,1571,20527,8929,6215,1350,5168,22333
8743,3923,17235,19987,12058,22558,12837,15332,19158,8563,19378
2454,12270,13589,10881,19393,4428,21560,9447,21737,6202,19063
13427,20914,19211,17997,2346,18469,7162,22249,462,12199,10312
13602,11814,3342,15528,9412,10272,22154,13822,20422,13258,19278
6170,16679,19093,21565,413,19025,20512,5078,6679,15872,7598
13584,10003,576,12869,15394,15399,2542,17277,20521,15309,8524
5605,8266,9225,20986,5629,16869,21989,17219,14631,14317,5749
14321,3896,5638,16589,22655,7175,22587,16545,7046,19390,19632
20155,22504,22710,4137,2849,22438,11052,10409,5888,15818,17541
4845,8336,16400,8028,15867,3157,13575,9593,22407,16850,18081
17657,8371,311,21166,17032,14367,20039,16091,4598,22499,10693
9124,6826,6732,14397,13973,17561,5790,17900,3743,20464,22956
19441,23027,8414,20094,14042,14481,18073,9952,22747,8289,19410
18604,11911,2742,12435,15482,16107,18636,22848,20988,3946,13963
2578,7965,13066,12635,19713,19062,6551,4327,725,11059,14141
20145,11597,16112,8989,18735,21583,8328,4796,1171,9587,6351
18606,22242,15073,12665,12945,18989,20448,17435,6455,18559,2576
10429,3788,8109,485,359,18670,8396,11525,21913,11794,12797
8651,3823,13305,12707,13149,13033,11233,12639,16856,6776,922
12201,10098,17284,863,9230,1680,12097,21272,14797,18052,4636
23171,20136,13859,2366,3104,9373,5149,19445,20668,22869,16528
1955,19278,12234,22154,139,13822,3342,17576,15875,15528,8143
4517,2340,4178,5654,10784,1790,22998,6390,10284,21841,23066
20538,799,21350,12980,12826,13127,19142,8768,21312,10343,23139
21139,8294,13527,6958,3147,22205,21134,21100,17786,1511,7875
10725,5306,10986,13814,6025,3466,2857,5116,5228,396,1357
15165,22003,21894,12243,18797,20865,4444,12385,1613,20323,2369
4182,3902,11120,10008,21787,8112,1033,14876,19112,16870,14165
12955,21101,9194,4467,5718,2936,12500,17514,6556,16985,7602
11318,13373,11974,9136,443,7555,11322,4693,4993,9261,16459
11776,5799,16728,13595,12248,21869,16790,14979,3414,14485,16382
9351,3977,13655,19423,3978,7268,17609,21617,1678,15286,2810
10429,11794,19577,485,3788,8396,19636,18933,18670,359,12797
4182,4059,13695,11120,16870,3902,21787,10008,21779,19112,14165
